country,city,latitude,longitude,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,CO AQI Category,Ozone AQI Category,NO2 AQI Category,PM2.5 AQI Category,pollutant,value,unit,averaged_over_in_hours,hour,day_of_week,month,traffic_pollution_proxy
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,1480.0,µg/m³,77.0027,15,4,4,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,330.0,µg/m³,77.0027,6,1,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,o3,30.04,µg/m³,77.0027,7,4,4,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,o3,37.03,µg/m³,77.0027,4,6,4,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,o3,20.63,µg/m³,77.0027,0,1,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,o3,39.4,µg/m³,77.0027,5,6,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,460.0,µg/m³,77.0027,20,6,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,860.0,µg/m³,77.0027,16,0,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,460.0,µg/m³,77.0027,20,2,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,200.0,µg/m³,77.0027,8,5,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,1110.0,µg/m³,77.0027,0,5,4,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,560.0,µg/m³,77.0027,6,0,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,580.0,µg/m³,77.0027,0,0,5,11
India,Karnal,0.25,29.6953,161,Unhealthy,4,58,7,161,Good,Moderate,Good,Unhealthy,co,320.0,µg/m³,77.0027,5,6,4,11
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.48,ppm,102.098335,9,5,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.41,ppm,102.098335,8,3,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.53,ppm,102.098335,8,0,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.51,ppm,102.098335,13,3,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.59,ppm,102.098335,3,4,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.24,ppm,102.098335,20,6,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.29,ppm,102.098335,12,2,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.52,ppm,102.098335,5,4,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.55,ppm,102.098335,15,4,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.55,ppm,102.098335,15,2,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.54,ppm,102.098335,5,1,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.035,ppm,102.098335,15,0,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.014,ppm,102.098335,3,1,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.049,ppm,102.098335,13,5,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.036,ppm,102.098335,3,4,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.022,ppm,102.098335,16,0,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,o3,0.038,ppm,102.098335,0,4,4,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.55,ppm,102.098335,3,4,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.41,ppm,102.098335,13,6,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.4,ppm,102.098335,3,0,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.31,ppm,102.098335,15,5,5,0
Thailand,Nakhon Ratchasima,8.0,14.979537,36,Good,0,25,0,36,Good,Good,Good,Good,co,0.48,ppm,102.098335,21,4,5,0
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,76.92166248,µg/m³,21.3024826,10,0,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,83.03192211,µg/m³,21.3024826,14,1,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,80.45413333,µg/m³,21.3024826,10,5,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,74.0125098,µg/m³,21.3024826,19,2,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,71.29611914,µg/m³,21.3024826,17,1,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,74.96086388,µg/m³,21.3024826,13,5,4,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,52.59499442,µg/m³,21.3024826,20,1,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,39.63508474,µg/m³,21.3024826,3,1,5,2
Romania,Arad,1.0,46.1905517594637,73,Moderate,1,37,1,73,Good,Good,Good,Moderate,o3,63.16212517,µg/m³,21.3024826,23,4,5,2
China,Wuhu,31.3508,118.3528,155,Unhealthy,4,155,5,100,Good,Unhealthy,Good,Unhealthy for Sensitive Groups,co,801.0,µg/m³,1.0,21,5,10,9
China,Wuhu,31.4189,118.37,155,Unhealthy,4,155,5,100,Good,Unhealthy,Good,Unhealthy for Sensitive Groups,o3,42.0,µg/m³,1.0,21,5,10,9
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,29.0,µg/m³,-46.30050959,19,5,4,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,19.0,µg/m³,-46.32117009,18,5,4,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,41.0,µg/m³,-46.32117009,11,4,4,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,39.0,µg/m³,-46.30050959,23,1,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,15.0,µg/m³,-46.32117009,1,0,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,41.0,µg/m³,-46.32117009,19,5,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,14.0,µg/m³,-46.30050959,12,3,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,51.0,µg/m³,-46.30050959,18,1,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,16.0,µg/m³,-46.30050959,18,3,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,30.0,µg/m³,-46.32117009,2,2,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,1.0,µg/m³,-46.32117009,0,4,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,30.0,µg/m³,-46.30050959,21,3,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,44.0,µg/m³,-46.30050959,16,6,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,23.0,µg/m³,-46.30050959,17,5,4,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,0.0,µg/m³,-46.32117009,4,6,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,2.0,µg/m³,-46.30050959,12,6,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,18.0,µg/m³,-46.32117009,0,5,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,43.0,µg/m³,-46.32117009,15,5,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,1.0,µg/m³,-46.32117009,6,3,4,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,30.0,µg/m³,-46.32117009,5,3,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,19.0,µg/m³,-46.30050959,12,0,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,3.0,µg/m³,-46.30050959,2,0,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,41.0,µg/m³,-46.30050959,19,5,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,49.0,µg/m³,-46.30050959,18,0,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,1.0,µg/m³,-46.30050959,10,1,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,2.0,µg/m³,-46.32117009,12,4,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,44.0,µg/m³,-46.32117009,21,4,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,1.0,µg/m³,-46.30050959,7,0,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,59.0,µg/m³,-46.32117009,15,2,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,1.0,µg/m³,-46.30050959,8,4,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,17.0,µg/m³,-46.32117009,8,1,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,11.0,µg/m³,-46.30050959,13,3,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,44.0,µg/m³,-46.32117009,5,5,4,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,43.0,µg/m³,-46.30050959,6,5,4,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,31.0,µg/m³,-46.32117009,5,2,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,47.0,µg/m³,-46.32117009,21,4,5,4
Brazil,Santos,1.0,-23.98129516,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,65.0,µg/m³,-46.30050959,17,2,5,4
Brazil,Santos,1.0,-23.9630572,66,Moderate,1,29,3,66,Good,Good,Good,Moderate,o3,45.0,µg/m³,-46.32117009,7,5,4,4
Spain,Tarragona,1.0,41.1507788944678,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.120171923,3,5,4,1
Spain,Tarragona,1.0,40.7067087604689,48,Good,1,42,0,48,Good,Good,Good,Good,o3,42.0,µg/m³,0.581651482,4,0,5,1
Spain,Tarragona,1.0,40.7067087604689,48,Good,1,42,0,48,Good,Good,Good,Good,o3,56.0,µg/m³,0.581651482,5,5,4,1
Spain,Tarragona,1.0,41.058203797468,48,Good,1,42,0,48,Good,Good,Good,Good,o3,57.0,µg/m³,0.439711691,5,1,4,1
Spain,Tarragona,1.0,40.6430047514691,48,Good,1,42,0,48,Good,Good,Good,Good,o3,70.0,µg/m³,0.288445976,3,0,5,1
Spain,Tarragona,1.0,41.2783810944675,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.179916582,7,5,5,1
Spain,Tarragona,1.0,41.1507788944678,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.120171923,1,5,4,1
Spain,Tarragona,1.0,40.6430047514691,48,Good,1,42,0,48,Good,Good,Good,Good,o3,91.0,µg/m³,0.288445976,7,5,5,1
Spain,Tarragona,1.0,40.7067087604689,48,Good,1,42,0,48,Good,Good,Good,Good,o3,98.0,µg/m³,0.581651482,12,1,4,1
Spain,Tarragona,1.0,41.1507788944678,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.120171923,10,2,5,1
Spain,Tarragona,1.0,40.7067087604689,48,Good,1,42,0,48,Good,Good,Good,Good,o3,78.0,µg/m³,0.581651482,6,5,5,1
Spain,Tarragona,1.0,41.1006927834679,48,Good,1,42,0,48,Good,Good,Good,Good,o3,54.0,µg/m³,0.755100288,6,5,4,1
Spain,Tarragona,1.0,41.058203797468,48,Good,1,42,0,48,Good,Good,Good,Good,o3,86.0,µg/m³,0.439711691,4,3,5,1
Spain,Tarragona,1.0,41.058203797468,48,Good,1,42,0,48,Good,Good,Good,Good,o3,98.0,µg/m³,0.439711691,1,1,5,1
Spain,Tarragona,1.0,41.2783810944675,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.179916582,0,5,4,1
Spain,Tarragona,1.0,41.1507788944678,48,Good,1,42,0,48,Good,Good,Good,Good,co,200.0,µg/m³,1.120171923,4,5,4,1
Italy,Asti,1.0,44.90893,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,48.0,µg/m³,8.20546,10,5,5,4
Italy,Asti,1.0,44.80801,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,79.0,µg/m³,8.31031,5,6,5,4
Italy,Asti,1.0,44.80801,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,118.0,µg/m³,8.31031,14,1,5,4
Italy,Asti,1.0,44.90893,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,45.0,µg/m³,8.20546,4,2,3,4
Italy,Asti,1.0,44.80801,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,44.0,µg/m³,8.31031,7,2,5,4
Italy,Asti,1.0,44.90893,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,122.0,µg/m³,8.20546,13,5,5,4
Italy,Asti,1.0,44.90893,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,63.0,µg/m³,8.20546,23,3,3,4
Italy,Asti,1.0,44.80801,59,Moderate,1,34,3,59,Good,Good,Good,Moderate,o3,88.0,µg/m³,8.31031,2,0,5,4
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,19,1,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1100.0,µg/m³,72.918013,4,3,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,6,0,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1100.0,µg/m³,72.918013,16,4,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1100.0,µg/m³,72.918013,14,1,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1100.0,µg/m³,72.918013,14,0,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,13,2,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1200.0,µg/m³,72.918013,18,2,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,16,1,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1100.0,µg/m³,72.918013,3,5,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,14,4,5,0
India,Vapi,0.25,20.362421,131,Unhealthy for Sensitive Groups,0,21,0,131,Good,Good,Good,Unhealthy for Sensitive Groups,co,1000.0,µg/m³,72.918013,7,2,5,0
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,440.0,µg/m³,87.117468,18,0,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,710.0,µg/m³,87.117468,0,0,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,650.0,µg/m³,87.117468,20,1,4,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,650.0,µg/m³,87.117468,5,1,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,820.0,µg/m³,87.117468,5,3,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,970.0,µg/m³,87.117468,16,6,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,550.0,µg/m³,87.117468,2,3,4,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,940.0,µg/m³,87.117468,6,6,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,700.0,µg/m³,87.117468,8,4,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,630.0,µg/m³,87.117468,9,2,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,850.0,µg/m³,87.117468,12,5,4,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,610.0,µg/m³,87.117468,17,2,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,1340.0,µg/m³,87.117468,14,5,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,690.0,µg/m³,87.117468,10,1,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,1130.0,µg/m³,87.117468,11,4,4,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,600.0,µg/m³,87.117468,9,1,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,1110.0,µg/m³,87.117468,16,4,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,o3,9.0,µg/m³,87.117468,18,6,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,1000.0,µg/m³,87.117468,10,0,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,660.0,µg/m³,87.117468,4,0,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,0.0,µg/m³,87.117468,17,2,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,720.0,µg/m³,87.117468,4,2,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,650.0,µg/m³,87.117468,1,1,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,490.0,µg/m³,87.117468,11,0,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,560.0,µg/m³,87.117468,2,2,5,3
India,Purnia,0.25,25.366336,64,Moderate,2,44,1,64,Good,Good,Good,Moderate,co,0.0,µg/m³,87.117468,2,4,4,3
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,770.0,µg/m³,76.4155,20,4,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,1180.0,µg/m³,76.4155,4,1,4,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,360.0,µg/m³,76.4155,9,5,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,400.0,µg/m³,76.4155,9,4,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,1040.0,µg/m³,76.4155,2,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,460.0,µg/m³,76.4155,9,4,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,430.0,µg/m³,76.4155,10,1,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,830.0,µg/m³,76.4155,8,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,950.0,µg/m³,76.4155,4,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,840.0,µg/m³,76.4155,22,4,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,1110.0,µg/m³,76.4155,20,3,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,1310.0,µg/m³,76.4155,20,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,44.32,µg/m³,76.4155,8,3,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,14.64,µg/m³,76.4155,19,2,4,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,-0.27,µg/m³,76.4155,6,5,4,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,21.46,µg/m³,76.4155,8,4,4,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,53.62,µg/m³,76.4155,5,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,58.11,µg/m³,76.4155,11,0,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,o3,43.37,µg/m³,76.4155,14,0,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,560.0,µg/m³,76.4155,6,1,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,1560.0,µg/m³,76.4155,17,6,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,380.0,µg/m³,76.4155,5,3,4,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,840.0,µg/m³,76.4155,4,5,5,2
India,Kaithal,0.25,29.8006,144,Unhealthy for Sensitive Groups,2,131,0,144,Good,Unhealthy for Sensitive Groups,Good,Unhealthy for Sensitive Groups,co,390.0,µg/m³,76.4155,13,0,5,2
