,country,city,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,value,latitude,longitude,averaged_over_in_hours,hour,day_of_week,month,CO AQI Category_Good,Ozone AQI Category_Good,Ozone AQI Category_Moderate,Ozone AQI Category_Unhealthy,Ozone AQI Category_Unhealthy for Sensitive Groups,Ozone AQI Category_Very Unhealthy,NO2 AQI Category_Good,PM2.5 AQI Category_Good,PM2.5 AQI Category_Hazardous,PM2.5 AQI Category_Moderate,PM2.5 AQI Category_Unhealthy,PM2.5 AQI Category_Unhealthy for Sensitive Groups,PM2.5 AQI Category_Very Unhealthy,pollutant_bc,pollutant_co,pollutant_o3,traffic_pollution_proxy
81,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,2.0164048554087826,0.25,23.168606,79.932247,4,1,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
82,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.614869689396644,0.25,23.168606,79.932247,18,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
83,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,2.985326669046769,0.25,23.168606,79.932247,17,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
84,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.0276590625,0.25,23.168606,79.932247,3,6,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
85,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.0091178125,0.25,23.168606,79.932247,21,1,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
86,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.0204259375,0.25,23.168606,79.932247,23,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
87,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.062041874999999996,0.25,23.168606,79.932247,9,1,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
88,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.0265384375,0.25,23.168606,79.932247,20,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
89,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.033313125000000006,0.25,23.168606,79.932247,12,3,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
90,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.0317340625,0.25,23.168606,79.932247,18,4,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
91,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.05237415208853981,0.25,23.168606,79.932247,23,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
92,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,2.3393787932881116,0.25,23.168606,79.932247,18,2,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
93,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.7196179935737237,0.25,23.168606,79.932247,6,2,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
94,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.0387540164227063,0.25,23.168606,79.932247,13,5,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
95,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.5013923598714745,0.25,23.168606,79.932247,13,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
96,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.6372188504105677,0.25,23.168606,79.932247,8,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
97,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.49755444484112815,0.25,23.168606,79.932247,3,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
98,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.7070510531952874,0.25,23.168606,79.932247,6,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
99,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.641056765440914,0.25,23.168606,79.932247,4,0,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
100,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.6023027490182078,0.25,23.168606,79.932247,13,0,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
101,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.8467154587647269,0.25,23.168606,79.932247,12,5,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
102,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.4015351660121385,0.25,23.168606,79.932247,2,5,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
103,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.8379864334166369,0.25,23.168606,79.932247,17,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
104,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.2182256337022492,0.25,23.168606,79.932247,7,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
105,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.270599785790789,0.25,23.168606,79.932247,22,5,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
106,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.2967868618350589,0.25,23.168606,79.932247,11,5,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
107,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.30551588718314887,0.25,23.168606,79.932247,21,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
108,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.5935737236701178,0.25,13.34194444,74.74694444,19,1,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
109,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.6197607997143877,0.25,13.34194444,74.74694444,14,6,4,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
110,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.7245091038914674,0.25,13.34194444,74.74694444,22,1,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
111,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.9951088896822563,0.25,13.34194444,74.74694444,4,2,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
112,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,1.326811852909675,0.25,13.34194444,74.74694444,3,4,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
113,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.7332381292395573,0.25,13.34194444,74.74694444,22,1,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
114,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.8990896108532667,0.25,13.34194444,74.74694444,4,6,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
115,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.9776508389860764,0.25,13.34194444,74.74694444,16,3,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
116,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.015474812499999999,0.25,13.34194444,74.74694444,3,2,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
117,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.013630875,0.25,13.34194444,74.74694444,4,2,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
118,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.015393312499999997,0.25,13.34194444,74.74694444,20,1,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
119,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.7681542306319171,0.25,13.34194444,74.74694444,12,3,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
120,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,1.064941092466976,0.25,13.34194444,74.74694444,3,6,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
121,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.6459478757586576,0.25,13.34194444,74.74694444,8,1,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
122,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,0.7332381292395573,0.25,13.34194444,74.74694444,7,4,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
123,0.4232993665656844,0.0011704764527678325,80,Moderate,1,25,0,80,1.1958764726883255,0.25,13.34194444,74.74694444,13,3,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
